0.01 -1.80828e-05 
0.0209 -1.72113e-05 
0.0318 -1.63903e-05 
0.0427 -1.5617e-05 
0.0536 -1.48888e-05 
0.0645 -1.42029e-05 
0.0754 -1.35567e-05 
0.0863 -1.29476e-05 
0.0972 -1.23734e-05 
0.1081 -1.18319e-05 
0.119 -1.13208e-05 
0.1299 -1.08382e-05 
0.1408 -1.03823e-05 
0.1517 -9.95133e-06 
0.1626 -9.54366e-06 
0.1735 -9.15781e-06 
0.1844 -8.79239e-06 
0.1953 -8.44604e-06 
0.2062 -8.11756e-06 
0.2171 -7.80583e-06 
0.228 -7.50978e-06 
0.2389 -7.22847e-06 
0.2498 -6.96095e-06 
0.2607 -6.70636e-06 
0.2716 -6.46396e-06 
0.2825 -6.23297e-06 
0.2934 -6.01274e-06 
0.3043 -5.8026e-06 
0.3152 -5.60198e-06 
0.3261 -5.41032e-06 
0.337 -5.22709e-06 
0.3479 -5.05182e-06 
0.3588 -4.88405e-06 
0.3697 -4.72335e-06 
0.3806 -4.56932e-06 
0.3915 -4.42161e-06 
0.4024 -4.27985e-06 
0.4133 -4.14372e-06 
0.4242 -4.01289e-06 
0.4351 -3.88709e-06 
0.446 -3.76602e-06 
0.4569 -3.64944e-06 
0.4678 -3.5371e-06 
0.4787 -3.4288e-06 
0.4896 -3.32444e-06 
0.5005 -3.22422e-06 
0.5114 -3.12885e-06 
0.5223 -3.03885e-06 
0.5332 -2.95398e-06 
0.5441 -2.87375e-06 
0.555 -2.79765e-06 
0.5659 -2.72528e-06 
0.5768 -2.65627e-06 
0.5877 -2.59031e-06 
0.5986 -2.52716e-06 
0.6095 -2.46657e-06 
0.6204 -2.40836e-06 
0.6313 -2.35236e-06 
0.6422 -2.29841e-06 
0.6531 -2.24639e-06 
0.664 -2.19618e-06 
0.6749 -2.14766e-06 
0.6858 -2.10075e-06 
0.6967 -2.05535e-06 
0.7076 -2.01139e-06 
0.7185 -1.96879e-06 
0.7294 -1.9275e-06 
0.7403 -1.88744e-06 
0.7512 -1.84857e-06 
0.7621 -1.81082e-06 
0.773 -1.77416e-06 
0.7839 -1.73854e-06 
0.7948 -1.70391e-06 
0.8057 -1.67024e-06 
0.8166 -1.63749e-06 
0.8275 -1.60562e-06 
0.8384 -1.5746e-06 
0.8493 -1.54441e-06 
0.8602 -1.515e-06 
0.8711 -1.48636e-06 
0.882 -1.45846e-06 
0.8929 -1.43127e-06 
0.9038 -1.40476e-06 
0.9147 -1.37892e-06 
0.9256 -1.35372e-06 
0.9365 -1.32913e-06 
0.9474 -1.30514e-06 
0.9583 -1.28172e-06 
0.9692 -1.25885e-06 
0.9801 -1.23651e-06 
0.991 -1.21466e-06 
1.0019 -1.19328e-06 
1.0128 -1.17233e-06 
1.0237 -1.15183e-06 
1.0346 -1.13187e-06 
1.0455 -1.11253e-06 
1.0564 -1.09385e-06 
1.0673 -1.07584e-06 
1.0782 -1.05848e-06 
1.0891 -1.04176e-06 
1.1 -1.02567e-06 
1.1109 -1.01019e-06 
1.1218 -9.9531e-07 
1.1327 -9.81004e-07 
1.1436 -9.67261e-07 
1.1545 -9.54066e-07 
1.1654 -9.41403e-07 
1.1763 -9.29261e-07 
1.1872 -9.17627e-07 
1.1981 -9.06487e-07 
1.209 -8.95832e-07 
1.2199 -8.85651e-07 
1.2308 -8.75936e-07 
1.2417 -8.66676e-07 
1.2526 -8.57864e-07 
1.2635 -8.49492e-07 
1.2744 -8.41554e-07 
1.2853 -8.34043e-07 
1.2962 -8.26953e-07 
1.3071 -8.2028e-07 
1.318 -8.14016e-07 
1.3289 -8.08157e-07 
1.3398 -8.02698e-07 
1.3507 -7.97634e-07 
1.3616 -7.92958e-07 
1.3725 -7.88666e-07 
1.3834 -7.84748e-07 
1.3943 -7.81196e-07 
1.4052 -7.78e-07 
1.4161 -7.75147e-07 
1.427 -7.72618e-07 
1.4379 -7.70399e-07 
1.4488 -7.68462e-07 
1.4597 -7.66777e-07 
1.4706 -7.653e-07 
1.4815 -7.63994e-07 
1.4924 -7.62793e-07 
1.5033 -7.61631e-07 
1.5142 -7.6042e-07 
1.5251 -7.59057e-07 
1.536 -7.57421e-07 
1.5469 -7.55361e-07 
1.5578 -7.52707e-07 
1.5687 -7.49266e-07 
1.5796 -7.44815e-07 
1.5905 -7.39105e-07 
1.6014 -7.31868e-07 
1.6123 -7.22831e-07 
1.6232 -7.11714e-07 
1.6341 -6.98255e-07 
1.645 -6.82227e-07 
1.6559 -6.6347e-07 
1.6668 -6.41897e-07 
1.6777 -6.17538e-07 
1.6886 -5.90531e-07 
1.6995 -5.61151e-07 
1.7104 -5.29789e-07 
1.7213 -4.96931e-07 
1.7322 -4.6313e-07 
1.7431 -4.28967e-07 
1.754 -3.95006e-07 
